book_date,open,high,low,close,volume,dividends,ticker,average_price,daily_return_percentage,growth,cumulative_growth,volatility_30days,dividend_yield_percentage,52week_high,52week_low,ma50d,ma200d,vwap
2023-11-09,100.9242,101.9323,100.651,100.7734,1179700,0.0,BMO.TO,101.0702,0.1686,1.0017,0.2667,1.3004,0.0576,124.8717,96.7316,104.2095,109.47,95.1906
2023-11-10,100.8111,101.3199,100.2458,101.1126,1701000,0.0,BMO.TO,100.8724,0.3366,1.0034,0.271,1.2884,0.0574,124.8717,96.7316,104.1098,109.3779,95.1946
2023-11-13,101.0278,102.0642,100.5756,101.5083,1891700,0.0,BMO.TO,101.294,0.3913,1.0039,0.2759,1.286,0.0571,124.8717,96.7316,103.9926,109.2868,95.1993
2023-11-14,102.9875,104.3065,102.9592,103.826,2271000,0.0,BMO.TO,103.5198,2.2833,1.0228,0.305,1.3555,0.0559,124.8717,96.7316,103.9084,109.1994,95.2071
2023-11-15,104.2688,105.2298,104.2123,104.6928,1861800,0.0,BMO.TO,104.6009,0.8349,1.0083,0.3159,1.3266,0.0554,124.8717,96.7316,103.8279,109.1174,95.2143
2023-11-16,104.8247,104.9755,104.0522,104.6269,991900,0.0,BMO.TO,104.6198,-0.0629,0.9994,0.3151,1.326,0.0554,124.8717,96.7316,103.7603,109.0396,95.2181
2023-11-17,105.0508,105.9836,105.0414,105.5502,1273600,0.0,BMO.TO,105.4065,0.8825,1.0088,0.3266,1.2308,0.055,124.8717,96.7316,103.7316,108.9604,95.2234
2023-11-20,105.7292,105.7857,104.9566,105.2204,864600,0.0,BMO.TO,105.423,-0.3125,0.9969,0.3225,1.212,0.0551,124.8717,96.7316,103.7074,108.88,95.2271
2023-11-21,104.7493,105.5973,104.2783,104.2783,2249800,0.0,BMO.TO,104.7258,-0.8954,0.991,0.3106,1.1367,0.0556,124.8717,96.7316,103.6718,108.7958,95.2358
2023-11-22,104.25,105.3429,103.5622,104.0427,2371000,0.0,BMO.TO,104.2995,-0.2259,0.9977,0.3076,1.1375,0.0557,124.8717,96.7316,103.6059,108.7046,95.2446
2023-11-23,103.8543,104.919,103.7789,103.8355,842100,0.0,BMO.TO,104.0969,-0.1991,0.998,0.305,1.1063,0.0559,124.8717,96.7316,103.5252,108.6098,95.2477
2023-11-24,103.8355,104.9755,103.4869,103.9485,1976100,0.0,BMO.TO,104.0616,0.1088,1.0011,0.3064,1.1018,0.0558,124.8717,96.7316,103.4204,108.51,95.2548
2023-11-27,103.9485,104.1181,103.3361,103.4021,2031100,0.0,BMO.TO,103.7012,-0.5256,0.9947,0.2995,1.0951,0.0561,124.8717,96.7316,103.2791,108.4077,95.2618
2023-11-28,102.6295,102.6954,100.9619,102.1961,2465800,0.0,BMO.TO,102.1207,-1.1663,0.9883,0.2843,1.0659,0.0568,124.8717,96.7316,103.0899,108.3029,95.2687
2023-11-29,102.2244,104.1935,102.0548,103.7318,2451900,0.0,BMO.TO,103.0511,1.5027,1.015,0.3036,1.0635,0.0559,124.8717,96.7316,102.9505,108.2078,95.2765
2023-11-30,104.5798,105.5408,103.9956,104.9378,3729700,0.0,BMO.TO,104.7635,1.1626,1.0116,0.3187,1.0815,0.0553,124.8717,96.7316,102.8608,108.1184,95.2909
2023-12-01,104.25,107.378,103.4115,107.0859,3283900,0.0,BMO.TO,105.5313,2.047,1.0205,0.3457,1.1426,0.0542,124.8717,96.7316,102.8048,108.0409,95.3046
2023-12-04,106.417,108.1129,106.3604,107.6229,1519100,0.0,BMO.TO,107.1283,0.5015,1.005,0.3524,0.9828,0.0539,124.8717,96.7316,102.7912,107.9669,95.3119
2023-12-05,107.4062,109.3754,107.3309,109.0644,2993600,0.0,BMO.TO,108.2942,1.3394,1.0134,0.3706,0.9781,0.0532,124.8717,96.7316,102.8238,107.8997,95.3277
2023-12-06,109.5921,110.8263,109.4507,109.9595,3226800,0.0,BMO.TO,109.9572,0.8207,1.0082,0.3818,0.9546,0.0527,124.8717,96.7316,102.8719,107.8366,95.3468
2023-12-07,110.4306,110.6284,109.3377,110.2327,1666200,0.0,BMO.TO,110.1574,0.2485,1.0025,0.3853,0.9156,0.0526,124.8717,96.7316,102.9454,107.7877,95.3568
2023-12-08,110.2139,111.9851,109.7616,111.646,2724700,0.0,BMO.TO,110.9017,1.2821,1.0128,0.403,0.8949,0.0519,124.8717,96.7316,103.0708,107.7505,95.374
2023-12-11,111.9757,112.5599,111.0995,112.362,1882100,0.0,BMO.TO,111.9993,0.6413,1.0064,0.412,0.8928,0.0516,124.8717,96.7316,103.1848,107.721,95.3866
2023-12-12,112.2678,112.5033,111.6931,112.2395,1474200,0.0,BMO.TO,112.1759,-0.109,0.9989,0.4104,0.9017,0.0517,124.8717,96.7316,103.2982,107.6887,95.3966
2023-12-13,112.1265,114.9906,111.3445,114.9341,4008400,0.0,BMO.TO,113.3489,2.4008,1.024,0.4443,0.9898,0.0505,124.8717,96.7316,103.518,107.67,95.4257
2023-12-14,115.5748,117.4685,115.5182,117.1764,2575800,0.0,BMO.TO,116.4345,1.9509,1.0195,0.4724,0.9646,0.0495,124.8717,96.7316,103.8145,107.6693,95.4475
2023-12-15,117.4685,117.8925,116.4321,116.5829,8909600,0.0,BMO.TO,117.094,-0.5065,0.9949,0.4649,0.9882,0.0498,124.8717,96.7316,104.092,107.6604,95.525
2023-12-18,117.1764,118.6933,116.7336,118.6368,1566100,0.0,BMO.TO,117.81,1.7618,1.0176,0.4907,1.0154,0.0489,124.8717,96.7316,104.3995,107.6698,95.539
2023-12-19,119.2209,120.8414,119.1644,120.7566,1583300,0.0,BMO.TO,119.9958,1.7868,1.0179,0.5174,1.0462,0.048,124.8717,96.7316,104.7493,107.6806,95.5545
2023-12-20,121.1241,122.1793,119.7957,120.0406,2295800,0.0,BMO.TO,120.7849,-0.5929,0.9941,0.5084,1.0597,0.0483,124.8717,96.7316,105.0772,107.6883,95.5777
2023-12-21,120.719,121.7553,120.6342,121.6894,1935400,0.0,BMO.TO,121.1995,1.3735,1.0137,0.5291,1.0161,0.0477,124.8717,96.7316,105.4211,107.7163,95.5976
2023-12-22,121.7459,123.2157,121.7459,122.6787,1548400,0.0,BMO.TO,122.3466,0.813,1.0081,0.5415,0.9945,0.0473,124.8717,96.7316,105.7989,107.7517,95.6142
2023-12-27,122.7634,124.2709,122.7634,123.8752,1022300,0.0,BMO.TO,123.4182,0.9753,1.0098,0.5566,0.972,0.0468,124.8717,96.7316,106.2237,107.8019,95.6255
2023-12-28,123.6773,124.4688,122.9048,123.1215,2586900,0.0,BMO.TO,123.5431,-0.6084,0.9939,0.5471,1.008,0.0471,124.8717,96.7316,106.6026,107.8634,95.6544
2023-12-29,123.0649,123.8281,122.933,123.5266,1984100,0.0,BMO.TO,123.3382,0.329,1.0033,0.5522,0.9712,0.047,124.8717,96.7316,106.9843,107.938,95.6764
2024-01-02,122.9425,123.7056,122.5091,122.9425,1734100,0.0,BMO.TO,123.0249,-0.4729,0.9953,0.5449,0.9133,0.0472,124.8717,96.7316,107.4012,108.0059,95.6953
2024-01-03,122.3206,122.5373,121.5669,121.9532,2275500,0.0,BMO.TO,122.0945,-0.8047,0.992,0.5326,0.9655,0.0476,124.8717,96.7316,107.8169,108.0789,95.7192
2024-01-04,121.5669,123.2817,121.5669,122.0945,2652300,0.0,BMO.TO,122.1275,0.1159,1.0012,0.5344,0.9696,0.0475,124.8717,96.7316,108.2749,108.1471,95.7471
2024-01-05,122.1981,123.6114,121.7365,122.8765,1652300,0.0,BMO.TO,122.6056,0.6405,1.0064,0.5442,0.9214,0.0472,124.8717,96.7316,108.7519,108.23,95.7648
2024-01-08,122.9236,124.2144,122.8388,124.0825,3647100,0.0,BMO.TO,123.5148,0.9815,1.0098,0.5593,0.9239,0.0467,124.8717,96.7316,109.2724,108.3185,95.805
2024-01-09,123.602,123.9788,122.2735,122.3395,1792300,0.0,BMO.TO,123.0485,-1.4047,0.986,0.5375,1.0082,0.0474,124.8717,96.7316,109.7626,108.3908,95.8244
2024-01-10,122.0191,122.8482,120.3233,120.3609,3207200,0.0,BMO.TO,121.3879,-1.6173,0.9838,0.5126,1.104,0.0482,124.8717,96.7316,110.1904,108.459,95.857
2024-01-11,119.8804,120.1254,118.4861,119.5036,2724000,0.0,BMO.TO,119.4989,-0.7123,0.9929,0.5019,1.1297,0.0485,124.8717,96.7316,110.6319,108.5309,95.8825
2024-01-12,119.8993,120.5117,118.8629,119.1173,2926900,0.0,BMO.TO,119.5978,-0.3233,0.9968,0.4971,1.12,0.0487,124.8717,96.7316,111.0365,108.5999,95.9099
2024-01-15,119.1738,120.3044,118.731,119.8899,2517600,0.0,BMO.TO,119.5248,0.6486,1.0065,0.5068,1.1201,0.0484,124.8717,96.7316,111.4514,108.6676,95.9335
2024-01-16,119.1173,120.2667,118.2411,120.0783,3385700,0.0,BMO.TO,119.4259,0.1571,1.0016,0.5092,1.1169,0.0483,124.8717,96.7316,111.8697,108.736,95.9649
2024-01-17,118.8535,119.871,118.6839,119.0513,3316300,0.0,BMO.TO,119.1149,-0.8553,0.9914,0.4962,1.0402,0.0487,124.8717,96.7316,112.2098,108.7909,95.9951
2024-01-18,119.3623,120.0123,118.9571,119.1079,1710200,0.0,BMO.TO,119.3599,0.0475,1.0005,0.497,0.9607,0.0487,124.8717,96.7316,112.5225,108.8444,96.0109
2024-01-19,119.0513,121.4821,118.8535,121.3031,2851400,0.0,BMO.TO,120.1725,1.843,1.0184,0.5245,1.0213,0.0478,124.8717,96.7316,112.8948,108.9046,96.038
2024-01-22,122.0097,122.1605,121.0676,121.8967,6192000,0.0,BMO.TO,121.7836,0.4894,1.0049,0.532,0.9621,0.0476,124.8717,96.7316,113.2964,108.9625,96.1006
2024-01-23,122.3301,122.7446,120.9357,121.256,4096700,0.0,BMO.TO,121.8166,-0.5256,0.9947,0.5239,0.8962,0.0478,124.8717,96.7316,113.7013,109.0238,96.1419
2024-01-24,121.9626,122.9048,121.9532,122.5185,3329900,0.0,BMO.TO,122.3348,1.0412,1.0104,0.5397,0.9104,0.0473,124.8717,96.7316,114.1277,109.094,96.1761
2024-01-25,123.1309,123.3664,122.6127,122.754,3064800,0.0,BMO.TO,122.966,0.1922,1.0019,0.5426,0.8652,0.0472,124.8717,96.7316,114.5521,109.1652,96.2082
2024-01-26,122.754,122.9896,122.3677,122.6787,4487700,0.0,BMO.TO,122.6975,-0.0613,0.9994,0.5417,0.8481,0.0473,124.8717,96.7316,114.9672,109.2315,96.2546
2024-01-29,122.1258,123.0885,121.2488,123.0123,5172400,1.51,BMO.TO,122.3689,0.2719,1.0027,0.5459,0.8226,0.0594,124.8717,96.7316,115.3434,109.2997,96.3072
2024-01-30,122.9551,123.1839,121.9733,122.4403,3859800,0.0,BMO.TO,122.6382,-0.465,0.9954,0.5388,0.8183,0.0597,124.8717,96.7316,115.6914,109.3627,96.3468
2024-01-31,122.0114,122.6977,120.5149,120.715,4734700,0.0,BMO.TO,121.4847,-1.4091,0.9859,0.5171,0.8654,0.0487,124.8717,96.7316,116.0068,109.416,96.393
2024-02-01,120.8104,121.1154,119.3233,120.124,1853000,0.0,BMO.TO,120.3433,-0.4896,0.9951,0.5096,0.8657,0.0489,124.8717,96.7316,116.2926,109.4649,96.4102
2024-02-02,119.819,120.1526,118.8658,119.9143,1258900,0.0,BMO.TO,119.6879,-0.1746,0.9983,0.5071,0.8517,0.049,124.8717,96.7316,116.5807,109.5068,96.4216
2024-02-05,120.0001,120.0001,118.5798,119.0279,4418000,0.0,BMO.TO,119.402,-0.7392,0.9926,0.4959,0.8621,0.0494,124.8717,96.7316,116.8699,109.5414,96.4609
2024-02-06,118.3797,119.3615,118.1128,118.332,3519800,0.0,BMO.TO,118.5465,-0.5847,0.9942,0.4872,0.8507,0.0497,124.8717,96.7316,117.1501,109.571,96.491
2024-02-07,118.3701,118.5512,117.5122,117.7982,3323800,0.0,BMO.TO,118.0579,-0.4511,0.9955,0.4805,0.8125,0.0499,124.8717,96.7316,117.4239,109.5977,96.5186
2024-02-08,117.436,117.884,116.6544,117.8649,1611300,0.0,BMO.TO,117.4598,0.0566,1.0006,0.4814,0.7708,0.0499,124.8717,96.7316,117.6967,109.6268,96.5317
2024-02-09,117.8173,118.8849,117.4169,118.8277,1222600,0.0,BMO.TO,118.2367,0.8169,1.0082,0.4936,0.726,0.0495,124.8717,96.7316,117.9992,109.6616,96.5419
2024-02-12,118.6847,120.3337,118.6847,120.2861,3294800,0.0,BMO.TO,119.4973,1.2273,1.0123,0.512,0.7595,0.0489,124.8717,96.7316,118.3539,109.7152,96.571
2024-02-13,118.8372,119.3615,116.111,117.1881,4415800,0.0,BMO.TO,117.8745,-2.5755,0.9742,0.4729,0.94,0.0502,124.4688,96.7316,118.6177,109.7496,96.6072
2024-02-14,118.3987,119.5235,118.0746,119.4949,2948200,0.0,BMO.TO,118.8729,1.9685,1.0197,0.502,1.0262,0.0492,124.4688,96.7316,118.9032,109.788,96.6324
2024-02-15,119.7618,121.6968,119.7523,121.3728,4722500,0.0,BMO.TO,120.6459,1.5715,1.0157,0.5255,1.0801,0.0484,124.4688,96.7316,119.1833,109.834,96.6759
2024-02-16,121.1535,121.9447,120.7436,121.0868,2172600,0.0,BMO.TO,121.2321,-0.2356,0.9976,0.5219,1.0632,0.0486,124.4688,96.7316,119.4473,109.8806,96.6964
2024-02-20,120.8294,122.3736,120.5816,121.9352,4286100,0.0,BMO.TO,121.43,0.7007,1.007,0.5325,1.0713,0.0482,124.4688,96.7316,119.6997,109.9471,96.7369
2024-02-21,121.8208,122.1544,121.163,121.3918,3288400,0.0,BMO.TO,121.6325,-0.4456,0.9955,0.5256,1.0042,0.0484,124.4688,96.7316,119.9238,110.0109,96.7682
2024-02-22,122.488,123.5366,121.7064,121.8208,2759100,0.0,BMO.TO,122.388,0.3534,1.0035,0.531,1.0015,0.0483,124.4688,96.7316,120.1511,110.0945,96.7952
2024-02-23,121.9256,122.8407,121.897,122.1449,1290800,0.0,BMO.TO,122.2021,0.266,1.0027,0.5351,0.9959,0.0481,124.4688,96.7316,120.3569,110.1645,96.8077
2024-02-26,122.0209,122.7931,120.8485,120.8962,3702300,0.0,BMO.TO,121.6397,-1.0223,0.9898,0.5195,0.994,0.0486,124.4688,96.7316,120.5243,110.2271,96.8427
2024-02-27,116.2921,117.1977,113.9186,116.5876,7529000,0.0,BMO.TO,115.999,-3.5639,0.9644,0.4654,1.2412,0.0504,124.4688,96.7316,120.6095,110.2698,96.8975
2024-02-28,116.2921,117.2739,115.663,115.8822,1878500,0.0,BMO.TO,116.2778,-0.605,0.994,0.4566,1.2432,0.0507,124.4688,96.7316,120.6281,110.3084,96.9113
2024-02-29,116.6353,117.2167,115.9108,117.0928,5084700,0.0,BMO.TO,116.7139,1.0447,1.0104,0.4717,1.2693,0.0502,124.4688,96.7316,120.6265,110.3517,96.9495
2024-03-01,117.8173,117.884,116.559,117.3121,1866000,0.0,BMO.TO,117.3931,0.1873,1.0019,0.4745,1.2709,0.0501,124.4688,96.7316,120.6408,110.3922,96.9639
2024-03-04,117.2453,118.8658,117.1214,118.2271,973000,0.0,BMO.TO,117.8649,0.78,1.0078,0.486,1.2562,0.0497,124.4688,96.7316,120.6327,110.4326,96.9716
2024-03-05,118.0842,119.1613,117.8363,118.4654,1212000,0.0,BMO.TO,118.3868,0.2016,1.002,0.489,1.2543,0.0496,124.4688,96.7316,120.5878,110.4819,96.9814
2024-03-06,119.3138,119.7904,118.2939,119.1613,1259300,0.0,BMO.TO,119.1399,0.5874,1.0059,0.4978,1.2613,0.0493,124.4688,96.7316,120.5706,110.5284,96.992
2024-03-07,119.5712,120.5721,119.0946,120.41,991200,0.0,BMO.TO,119.912,1.0479,1.0105,0.5135,1.2704,0.0488,124.4688,96.7316,120.5455,110.5837,97.0005
2024-03-08,120.5053,121.1535,120.3719,120.9724,1055000,0.0,BMO.TO,120.7508,0.4671,1.0047,0.5206,1.2647,0.0486,124.4688,96.7316,120.512,110.6467,97.01
2024-03-11,120.5149,121.5634,120.1336,121.3728,960800,0.0,BMO.TO,120.8962,0.331,1.0033,0.5256,1.2593,0.0484,124.4688,96.7316,120.463,110.7142,97.0187
2024-03-12,121.6301,121.8684,121.1916,121.6015,637000,0.0,BMO.TO,121.5729,0.1884,1.0019,0.5285,1.2591,0.0484,124.4688,96.7316,120.4332,110.8039,97.0246
2024-03-13,121.6397,122.7454,121.5634,122.6786,1044300,0.0,BMO.TO,122.1568,0.8858,1.0089,0.5421,1.261,0.0479,124.4688,96.7316,120.4165,110.8981,97.0345
2024-03-14,122.631,122.7263,120.6388,120.9629,2011400,0.0,BMO.TO,121.7398,-1.3985,0.986,0.5205,1.2786,0.0486,124.4688,96.7316,120.3777,110.9758,97.0532
2024-03-15,120.5816,121.6587,120.0192,121.163,5854800,0.0,BMO.TO,120.8556,0.1654,1.0017,0.5231,1.1381,0.0485,124.4688,96.7316,120.3622,111.0531,97.1057
2024-03-18,121.3251,121.4871,120.2003,121.2202,866900,0.0,BMO.TO,121.0582,0.0472,1.0005,0.5239,1.0638,0.0485,124.4688,96.7316,120.3451,111.1353,97.1135
2024-03-19,121.4585,122.2688,121.0677,121.6206,1044200,0.0,BMO.TO,121.6039,0.3303,1.0033,0.5289,1.0121,0.0483,124.4688,96.7316,120.3204,111.2233,97.1231
2024-03-20,121.592,123.5842,121.4299,123.5556,2982800,0.0,BMO.TO,122.5404,1.591,1.0159,0.5532,1.0642,0.0476,124.4688,96.7316,120.3101,111.3193,97.1516
2024-03-21,123.6795,124.9283,123.6605,124.3945,2080400,0.0,BMO.TO,124.1657,0.679,1.0068,0.5638,1.0636,0.0473,124.9283,96.7316,120.3504,111.4054,97.1727
2024-03-22,124.566,125.014,123.8034,123.9178,1678100,0.0,BMO.TO,124.3253,-0.3832,0.9962,0.5579,1.0622,0.0475,125.014,96.7316,120.4202,111.4951,97.1898
2024-03-25,123.7653,124.7757,123.7463,123.8797,1089600,0.0,BMO.TO,124.0418,-0.0307,0.9997,0.5574,1.0609,0.0475,125.014,96.7316,120.506,111.5741,97.2007
2024-03-26,123.9274,124.5374,123.7558,124.2515,3307200,0.0,BMO.TO,124.118,0.3001,1.003,0.5621,1.0613,0.0473,125.014,96.7316,120.6066,111.6555,97.2341
2024-03-27,124.2991,124.9664,123.956,124.6518,1824500,0.0,BMO.TO,124.4683,0.3222,1.0032,0.5671,1.0329,0.0472,125.014,96.7316,120.7,111.7405,97.2526
2024-03-28,124.6518,126.4724,124.5565,126.0626,2128400,0.0,BMO.TO,125.4358,1.1318,1.0113,0.5848,0.6409,0.0466,126.4724,96.7316,120.8173,111.8363,97.2751
2024-04-01,126.0626,126.6821,125.5192,126.3009,1139000,0.0,BMO.TO,126.1412,0.189,1.0019,0.5878,0.6055,0.0466,126.6821,96.7316,120.9595,111.9332,97.2874
2024-04-02,125.8147,126.2628,124.5184,124.7948,1228700,0.0,BMO.TO,125.3477,-1.1925,0.9881,0.5689,0.6749,0.0471,126.6821,96.7316,121.071,112.014,97.3002
2024-04-03,124.6042,126.2532,124.6042,125.014,1180700,0.0,BMO.TO,125.1189,0.1756,1.0018,0.5717,0.675,0.047,126.6821,96.7316,121.1438,112.0958,97.3125
2024-04-04,125.891,127.1874,124.4898,124.7948,3558800,0.0,BMO.TO,125.5908,-0.1753,0.9982,0.5689,0.6728,0.0471,127.1874,96.7316,121.2006,112.1749,97.35
2024-04-05,124.7757,126.3581,124.6899,125.8719,2200000,0.0,BMO.TO,125.4239,0.8631,1.0086,0.5824,0.6853,0.0467,127.1874,96.7316,121.2911,112.2572,97.373
2024-04-08,125.9672,127.3494,125.9672,126.8537,2051800,0.0,BMO.TO,126.5344,0.78,1.0078,0.5947,0.6906,0.0464,127.3494,96.7316,121.3761,112.3454,97.3953
2024-04-09,127.1683,127.683,126.3962,127.2827,1072700,0.0,BMO.TO,127.1326,0.3382,1.0034,0.6001,0.6696,0.0462,127.683,96.7316,121.4649,112.4395,97.4072
2024-04-10,126.1674,126.1674,123.6795,124.6042,2808800,0.0,BMO.TO,125.1546,-2.1044,0.979,0.5665,0.8348,0.0472,127.683,96.7316,121.5027,112.5227,97.4362
2024-04-11,124.2229,124.3658,122.9741,123.5937,2561900,0.0,BMO.TO,123.7891,-0.811,0.9919,0.5538,0.8575,0.0476,127.683,96.7316,121.5141,112.6017,97.4612
2024-04-12,122.9646,123.3173,121.6587,122.1544,2185600,0.0,BMO.TO,122.5238,-1.1645,0.9884,0.5358,0.8974,0.0481,127.683,96.7316,121.5084,112.681,97.4816
2024-04-15,122.9074,123.7081,121.3728,121.8589,2122000,0.0,BMO.TO,122.4618,-0.2419,0.9976,0.5321,0.8778,0.0483,127.683,96.7316,121.5309,112.7512,97.5012
2024-04-16,121.6587,121.8494,119.7714,120.0383,2680000,0.0,BMO.TO,120.8295,-1.494,0.9851,0.5093,0.8851,0.049,127.683,96.7316,121.5292,112.806,97.5244
2024-04-17,120.3051,120.9152,119.0088,119.4091,2865900,0.0,BMO.TO,119.9096,-0.5242,0.9948,0.5015,0.89,0.0492,127.683,96.7316,121.5193,112.8605,97.5481
2024-04-18,119.9239,120.4672,118.618,119.4949,1876800,0.0,BMO.TO,119.626,0.0719,1.0007,0.5025,0.8902,0.0492,127.683,96.7316,121.5284,112.9132,97.5635
2024-04-19,119.8,121.1631,119.4949,120.8199,2907700,0.0,BMO.TO,120.3195,1.1088,1.0111,0.5192,0.9214,0.0487,127.683,96.7316,121.5772,112.9678,97.5879
2024-04-22,121.2679,121.9161,120.7436,121.4014,5250500,0.0,BMO.TO,121.3322,0.4813,1.0048,0.5265,0.8568,0.0484,127.683,96.7316,121.6479,113.0235,97.6339
2024-04-23,121.5348,122.3736,121.4681,122.1163,2115300,0.0,BMO.TO,121.8732,0.5889,1.0059,0.5355,0.8532,0.0482,127.683,96.7316,121.7312,113.0807,97.6528
2024-04-24,121.9542,122.9455,120.7341,121.287,4985600,0.0,BMO.TO,121.7302,-0.6791,0.9932,0.525,0.8605,0.0485,127.683,96.7316,121.7795,113.1418,97.6969
2024-04-25,120.2861,121.0487,119.4663,120.7627,2870300,0.0,BMO.TO,120.391,-0.4323,0.9957,0.5185,0.8634,0.0487,127.683,96.7316,121.7888,113.1984,97.7208
2024-04-26,120.5408,121.2547,119.3639,119.8462,3318800,1.51,BMO.TO,120.2514,-0.7589,0.9924,0.5069,0.8688,0.0617,127.683,96.7316,121.8409,113.2495,97.7483
2024-04-29,120.3189,120.5601,118.3123,119.0455,5245500,0.0,BMO.TO,119.5592,-0.6681,0.9933,0.4968,0.8683,0.0621,127.683,96.7316,121.8321,113.2944,97.7902
2024-04-30,118.6307,119.6919,118.4956,118.6307,3358200,0.0,BMO.TO,118.8622,-0.3484,0.9965,0.4916,0.8155,0.0502,127.683,96.7316,121.7783,113.3353,97.816
2024-05-01,118.5921,120.0488,118.3027,118.9876,2833700,0.0,BMO.TO,118.9828,0.3008,1.003,0.4961,0.8188,0.0501,127.683,96.7316,121.7372,113.3732,97.838
2024-05-02,119.4893,119.5761,117.9843,118.5824,2961100,0.0,BMO.TO,118.908,-0.3405,0.9966,0.491,0.7927,0.0503,127.683,96.7316,121.6714,113.4088,97.8607
2024-05-03,119.3253,120.5408,119.1902,120.3865,2845900,0.0,BMO.TO,119.8607,1.5214,1.0152,0.5137,0.8732,0.0495,127.683,96.7316,121.6517,113.4521,97.8836
2024-05-06,120.8399,122.8851,120.3286,122.6921,3264500,0.0,BMO.TO,121.6864,1.9152,1.0192,0.5427,0.9796,0.0486,127.683,96.7316,121.6688,113.5026,97.9119
2024-05-07,123.2517,123.4253,121.7949,121.8625,3507000,0.0,BMO.TO,122.5836,-0.6762,0.9932,0.5322,0.9645,0.0489,127.683,96.7316,121.6633,113.5454,97.9433
2024-05-08,121.3705,123.0877,121.3705,123.0587,1554900,0.0,BMO.TO,122.2219,0.9816,1.0098,0.5472,0.9746,0.0484,127.683,96.7316,121.7057,113.5929,97.957
2024-05-09,123.0587,124.226,122.8658,122.9333,1246800,0.0,BMO.TO,123.271,-0.1019,0.999,0.5457,0.9689,0.0485,127.683,96.7316,121.8301,113.6409,97.9685
2024-05-10,123.1648,124.1392,123.078,123.6375,1772000,0.0,BMO.TO,123.5049,0.5728,1.0057,0.5545,0.8759,0.0482,127.683,96.7316,121.9822,113.6923,97.9849
2024-05-13,123.9655,124.6312,123.7726,124.0717,3043000,0.0,BMO.TO,124.1103,0.3512,1.0035,0.5599,0.8616,0.048,127.683,96.7316,122.119,113.747,98.0138
2024-05-14,124.3707,124.747,124.2067,124.419,1225700,0.0,BMO.TO,124.4359,0.2799,1.0028,0.5643,0.821,0.0479,127.683,96.7316,122.2584,113.8024,98.0255
2024-05-15,124.6794,125.2583,124.6794,124.9881,1471300,0.0,BMO.TO,124.9013,0.4574,1.0046,0.5715,0.8212,0.0477,127.683,96.7316,122.3909,113.8621,98.0398
2024-05-16,124.9978,125.5091,124.0427,124.0813,1537000,0.0,BMO.TO,124.6577,-0.7255,0.9927,0.56,0.7637,0.048,127.683,96.7316,122.501,113.9167,98.0547
2024-05-17,124.4093,125.1232,124.1585,125.0557,3659100,0.0,BMO.TO,124.6867,0.7853,1.0079,0.5724,0.7594,0.0477,127.683,96.7316,122.6166,113.9724,98.0899
2024-05-21,124.1874,125.6827,123.7244,124.6119,3344900,0.0,BMO.TO,124.5516,-0.3549,0.9965,0.5669,0.7685,0.0478,127.683,96.7316,122.699,114.0328,98.1219
2024-05-22,124.0138,124.9881,123.8498,124.7759,1590600,0.0,BMO.TO,124.4069,0.1316,1.0013,0.5689,0.7409,0.0478,127.683,96.7316,122.7736,114.1028,98.137
2024-05-23,125.046,125.7406,124.4093,125.2872,2995900,0.0,BMO.TO,125.1208,0.4098,1.0041,0.5753,0.7395,0.0476,127.683,96.7316,122.8503,114.1772,98.1661
2024-05-24,125.5862,126.4738,125.2679,125.8757,1588200,0.0,BMO.TO,125.8009,0.4697,1.0047,0.5827,0.7365,0.0473,127.683,96.7316,122.9342,114.2514,98.1819
2024-05-27,125.6634,126.5413,125.6634,126.2037,387600,0.0,BMO.TO,126.018,0.2606,1.0026,0.5868,0.7136,0.0472,127.683,96.7316,123.0033,114.3327,98.1858
2024-05-28,125.7888,126.7632,125.6441,126.4738,3040400,0.0,BMO.TO,126.1675,0.214,1.0021,0.5902,0.7002,0.0471,127.683,96.7316,123.1113,114.4144,98.2165
2024-05-29,122.5185,122.5956,114.8297,115.2638,7420100,0.0,BMO.TO,118.8019,-8.8635,0.9114,0.4493,2.0557,0.0517,127.683,96.7316,122.9957,114.4414,98.2713
2024-05-30,115.7655,116.19,114.521,115.5918,3950300,0.0,BMO.TO,115.5171,0.2846,1.0028,0.4533,2.0544,0.0516,127.683,96.7316,122.8853,114.47,98.2957
2024-05-31,115.5147,117.2608,115.0227,117.2608,4044600,0.0,BMO.TO,116.2648,1.4439,1.0144,0.4743,2.08,0.0508,127.683,96.7316,122.7998,114.5091,98.3217
2024-06-03,116.2478,117.4923,115.7944,117.0003,2857300,0.0,BMO.TO,116.6337,-0.2222,0.9978,0.471,2.079,0.0509,127.683,96.7316,122.6713,114.5593,98.3404
2024-06-04,116.7302,116.7302,114.6561,115.534,1733800,0.0,BMO.TO,115.9126,-1.2532,0.9875,0.4526,2.094,0.0516,127.683,96.7316,122.4975,114.6053,98.3513
2024-06-05,115.8234,115.9102,114.2412,114.6561,1980900,0.0,BMO.TO,115.1577,-0.7599,0.9924,0.4416,2.0664,0.052,127.683,96.7316,122.3159,114.6489,98.3632
2024-06-06,114.6175,115.2831,113.6045,114.1062,1918400,0.0,BMO.TO,114.4028,-0.4796,0.9952,0.4347,2.012,0.0522,127.683,96.7316,122.1243,114.693,98.3742
